noCompte,Date,Operation
5000429665,25/06/2021,130.22
5000429665,08/06/2021,176.34
5000429540,17/06/2021,219.08
5000429540,26/07/2021,124.24
5000429540,16/07/2021,163.95
5000429540,09/07/2021,108.22
5000429540,12/07/2021,166.83
5000429540,31/07/2021,118.13
5000429540,11/06/2021,184.06
5000429540,11/07/2021,177.93
5000429540,09/06/2021,162.67
5000429540,04/06/2021,78.37
5000429540,21/06/2021,248.91
5000429540,01/06/2021,81.01
5000429540,27/07/2021,156.24
5000429540,15/07/2021,86.52
5000429239,16/07/2021,46.01
5000429239,13/06/2021,5
5000429239,21/07/2021,143.58
5000429239,05/07/2021,69.29
5000429239,07/06/2021,121.68
5000429239,25/06/2021,123.12
5000429239,10/07/2021,18.17
5000429239,23/06/2021,68.82
5000429239,17/06/2021,166.29
5000429239,29/07/2021,67.41
5000429239,20/06/2021,189.79
5000429239,20/07/2021,167.26
5000429239,18/07/2021,40.04
5000429239,29/07/2021,1.84
5000429239,24/06/2021,107.72
5000429239,15/06/2021,6.11
5000429239,30/07/2021,83.67
5000429239,23/07/2021,157.04
5000429239,10/07/2021,9.22
5000428944,29/06/2021,131.78
5000428944,28/07/2021,164.07
5000428944,29/07/2021,144.61
5000428944,20/07/2021,170.47
5000428944,16/06/2021,45.18
5000428944,19/07/2021,136.98
5000428944,16/06/2021,165.87
5000428944,09/07/2021,103.75
5000428944,29/06/2021,162.95
5000428944,16/06/2021,229.64
5000428944,15/06/2021,126.89
5000428944,28/06/2021,149.05
5000428944,05/07/2021,208.93
5000428944,10/07/2021,154.7
5000428944,08/06/2021,81.23
5000428944,29/07/2021,132.41
5000428944,19/06/2021,217.08
5000428944,20/06/2021,118.5
5000428944,29/06/2021,160.98
5000428944,04/06/2021,213.54
5000428944,01/07/2021,69.39
5000428944,14/07/2021,51.94
5000428213,29/06/2021,40.03
5000428213,18/06/2021,85.16
5000428213,05/06/2021,5
5000428213,24/07/2021,158.31
5000428213,27/07/2021,50.44
5000428213,24/07/2021,53.19
5000428213,08/06/2021,137.44
5000428213,28/07/2021,5
5000428213,19/06/2021,2.92
5000428213,26/06/2021,141.8
5000428213,21/07/2021,177.34
5000428213,14/06/2021,87
5000428213,03/07/2021,123.12
5000428213,26/06/2021,180.97
5000426655,01/07/2021,103.25
5000426655,04/06/2021,203.98
5000426655,18/07/2021,71.83
5000426655,23/06/2021,77.84
5000426655,29/06/2021,104.07
5000426655,28/07/2021,112.7
5000426655,15/07/2021,107.73
5000426655,06/07/2021,203.95
5000426655,19/06/2021,73.94
5000426655,19/07/2021,31.38
5000426655,23/06/2021,118.35
5000426655,16/07/2021,186.84
5000426655,16/07/2021,52.18
5000426655,10/06/2021,37.74
5000426655,07/06/2021,53.11
5000426655,30/06/2021,109.68
5000426655,29/06/2021,36.95
5000426655,19/06/2021,22.38
5000426655,20/06/2021,123.77
5000426655,13/07/2021,10.9
5000426655,04/06/2021,192.14
5000426655,24/06/2021,205.11
5000426655,20/07/2021,180.39
5000422763,27/07/2021,85.31
5000422763,30/07/2021,188.6
5000422763,26/06/2021,165.69
5000422763,02/07/2021,199.16
5000422763,12/07/2021,110.66
5000422763,11/06/2021,85.52
5000422763,25/06/2021,159.26
5000422763,28/06/2021,162.48
5000422763,07/07/2021,253.76
5000422763,05/07/2021,124.56
5000422763,29/07/2021,254.3
5000422763,17/07/2021,234.61
5000422763,03/07/2021,146.02
5000422763,18/07/2021,90.35
5000422763,12/06/2021,74.54
5000422763,07/07/2021,198.64
5000422763,25/07/2021,207.56
5000421838,06/07/2021,81.21
5000421838,11/06/2021,64.94
5000421838,09/06/2021,194.09
5000421838,14/07/2021,111.35
5000421838,24/07/2021,110.28
5000421838,10/07/2021,165.53
5000421838,28/07/2021,117.19
5000421838,22/06/2021,183.33
5000421838,10/06/2021,80.92
5000421838,20/06/2021,135.02
5000421838,14/07/2021,68.73
5000421838,25/06/2021,181.59
5000421838,30/06/2021,83.17
5000421838,14/07/2021,95.62
5000421838,22/07/2021,85.01
5000421838,08/06/2021,52.32
5000421838,27/06/2021,84.56
5000421838,25/07/2021,185.59
5000421838,14/06/2021,69.84
5000421838,16/06/2021,211.81
5000421838,15/07/2021,89.52
5000421838,05/07/2021,93.98
5000421838,04/06/2021,192.09
5000419321,16/07/2021,112.7
5000419321,13/06/2021,190.48
5000419321,28/07/2021,106.79
5000419321,08/07/2021,78.06
5000419321,30/07/2021,193.14
5000419321,05/07/2021,128.78
5000419321,19/07/2021,178.4
5000419321,08/06/2021,88.14
5000419321,04/07/2021,111.59
5000419321,29/07/2021,175.15
5000419321,18/06/2021,180.7
5000419321,14/06/2021,191.85
5000419321,07/07/2021,158.86
5000419321,19/06/2021,125.81
5000419321,13/06/2021,97.1
5000419321,30/07/2021,131.63
5000419321,25/06/2021,119.6
5000419321,05/07/2021,143.24
5000419321,18/07/2021,91.79
5000419321,29/07/2021,1.85
5000419321,17/07/2021,90.48
5000419321,05/07/2021,164.39
5000419321,09/07/2021,100.57
5000419321,07/06/2021,77.65
5000418909,08/06/2021,107.67
5000418909,05/07/2021,90.61
5000418909,09/06/2021,158.06
5000418909,25/06/2021,33.63
5000418909,02/06/2021,98.69
5000418909,19/06/2021,168.11
5000418909,08/07/2021,48.3
5000418909,27/07/2021,201.55
5000418909,06/07/2021,143.02
5000418909,17/06/2021,64.44
5000418909,06/06/2021,66.61
5000418909,16/07/2021,202.15
5000418909,06/07/2021,79.8
5000418909,27/07/2021,65.64
5000418909,25/07/2021,27.24
5000418909,30/07/2021,209.61
5000418909,12/06/2021,206.25
5000418909,05/06/2021,190.48
5000418909,03/06/2021,157.46
5000418909,01/06/2021,21.69
5000418909,03/06/2021,118.38
5000418909,13/07/2021,104.04
5000418909,22/06/2021,42.28
5000418909,09/06/2021,121.37
5000418909,23/07/2021,148.48
5000418909,26/06/2021,62.15
5000418909,19/06/2021,159.01
5000418909,24/06/2021,192.83
5000418909,05/06/2021,206.4
5000418909,10/07/2021,32.53
5000418909,10/07/2021,90.53
5000418909,10/07/2021,48.74
5000417984,26/07/2021,125.87
5000417984,17/06/2021,44.48
5000417984,14/06/2021,201.87
5000417984,23/06/2021,11.63
5000417984,11/07/2021,151.78
5000417984,22/06/2021,81.43
5000417984,06/07/2021,106.46
5000417984,17/06/2021,74.28
5000417984,02/07/2021,70.68
5000417984,15/07/2021,23.73
5000417984,14/06/2021,64.34
5000417984,11/06/2021,103.52
5000417984,25/07/2021,40.52
5000417984,02/07/2021,128.27
5000417984,09/06/2021,58.82
5000417984,15/07/2021,8.75
5000417984,17/07/2021,172.05
5000417984,18/06/2021,117.23
5000417984,27/07/2021,110.08
5000417984,25/07/2021,186.6
5000417984,02/06/2021,126.76
5000417984,24/06/2021,178.62
5000417984,08/07/2021,77.11
5000417984,10/07/2021,176.96
5000417984,20/06/2021,140.03
5000417984,14/06/2021,134.29
5000417984,24/07/2021,45.49
5000416597,18/06/2021,122.8
5000416597,28/07/2021,46.69
5000416597,20/06/2021,134.24
5000416597,20/06/2021,47.61
5000416597,10/06/2021,230.9
5000416597,07/07/2021,202.62
5000416597,31/07/2021,95.89
5000416597,14/06/2021,95.38
5000416597,14/06/2021,145.88
5000416597,05/07/2021,112.56
5000416597,07/07/2021,159.78
5000416597,09/06/2021,170.14
5000416597,22/06/2021,192.77
5000416597,06/06/2021,144.47
5000416597,13/07/2021,168.71
5000416597,21/06/2021,164.44
5000416597,06/07/2021,77.02
5000416597,12/07/2021,220.01
5000416597,14/07/2021,243.03
5000416597,20/06/2021,157.16
5000414314,20/07/2021,168.05
5000414314,04/07/2021,140.73
5000414314,06/06/2021,100.91
5000414314,01/06/2021,172.37
5000414314,02/06/2021,136.75
5000414314,10/06/2021,156.71
5000414314,26/06/2021,194.11
5000414314,21/07/2021,178.72
5000414314,18/07/2021,218.79
5000414314,17/07/2021,151.32
5000414314,11/06/2021,93.34
5000414314,01/07/2021,69.01
5000414314,14/06/2021,100.46
5000414314,08/07/2021,203.98
5000414314,18/06/2021,52.16
5000412330,02/07/2021,63.05
5000412330,18/06/2021,231.92
5000412330,18/07/2021,210.72
5000412330,11/07/2021,220.15
5000412330,03/06/2021,104.03
5000412330,04/06/2021,235.51
5000412330,09/07/2021,220.12
5000412330,21/06/2021,66.45
5000412330,29/07/2021,154.34
5000412330,16/06/2021,187.88
5000412330,13/07/2021,154.13
5000412330,26/07/2021,247
5000412330,14/07/2021,124.22
5000412330,02/07/2021,117.43
5000412330,12/07/2021,90.12
5000412330,06/06/2021,179.73
5000412330,10/06/2021,120.17
5000412330,21/07/2021,182.11
5000412330,10/07/2021,145.99
5000412330,25/07/2021,136.91
5000412056,13/06/2021,237.54
5000412056,13/07/2021,224.29
5000412056,22/06/2021,145.26
5000412056,23/07/2021,205.45
5000412056,10/07/2021,66.66
5000412056,30/07/2021,72.01
5000412056,25/07/2021,134.04
5000412056,19/07/2021,129.59
5000412056,23/07/2021,130.52
5000412056,08/06/2021,147.96
5000412056,29/07/2021,245.63
5000412056,15/06/2021,134.69
5000412056,04/06/2021,70.32
5000412056,08/07/2021,173.88
5000412056,24/07/2021,230.51
5000412056,28/07/2021,71.54
5000412056,04/07/2021,77.66
5000411799,13/06/2021,215.25
5000411799,08/07/2021,113.15
5000411799,02/07/2021,55.57
5000411799,27/07/2021,191.23
5000411799,06/06/2021,33.98
5000411799,12/07/2021,200.27
5000411799,30/06/2021,91.07
5000411799,14/06/2021,99.34
5000411799,20/06/2021,56.65
5000411799,15/06/2021,94.67
5000411799,09/07/2021,169.73
5000411799,05/07/2021,86.34
5000411799,04/07/2021,105.24
5000411799,08/06/2021,193.32
5000411799,19/07/2021,78.95
5000411799,28/06/2021,29.34
5000411799,21/07/2021,76.72
5000411799,23/06/2021,50.57
5000411799,24/07/2021,82.45
5000411799,07/07/2021,217.48
5000411082,12/06/2021,165.6
5000411082,04/07/2021,106.36
5000411082,12/07/2021,205.39
5000411082,20/07/2021,126.99
5000411082,11/07/2021,153.99
5000411082,19/07/2021,26.94
5000411082,17/07/2021,110.47
5000411082,13/06/2021,174.13
5000411082,22/07/2021,39.67
5000411082,08/07/2021,175.19
5000411082,18/06/2021,87.38
5000411082,19/06/2021,179.05
5000411082,27/07/2021,22.97
5000411082,03/06/2021,167.36
5000411082,09/06/2021,120.28
5000411082,09/07/2021,121.8
5000411082,25/06/2021,118.16
5000411082,06/07/2021,169.1
5000411082,24/07/2021,157.27
5000411082,26/07/2021,41.53
5000411082,21/06/2021,146.48
5000411082,07/06/2021,90.4
5000411082,22/06/2021,87.8
5000411082,21/06/2021,81.2
5000409213,12/06/2021,209.31
5000409213,19/07/2021,109.45
5000409213,28/07/2021,162.99
5000409213,12/06/2021,117.58
5000409213,21/06/2021,146.36
5000409213,16/07/2021,181.76
5000409213,14/07/2021,75.39
5000409213,30/06/2021,188.5
5000409213,03/07/2021,151.69
5000409213,27/06/2021,44.28
5000409213,14/07/2021,174.24
5000409213,02/07/2021,51.82
5000409213,18/06/2021,196.07
5000409213,13/07/2021,86.47
5000409213,15/06/2021,79.2
5000409213,30/06/2021,218.03
5000409213,20/06/2021,82.3
5000409213,20/07/2021,120.52
5000409213,29/06/2021,136.67
5000409213,04/07/2021,138.98
5000409213,08/06/2021,87.39
5000407769,04/07/2021,136.99
5000407769,09/07/2021,111.74
5000407769,15/07/2021,198.11
5000407769,26/06/2021,55
5000407769,18/07/2021,202.11
5000407769,19/07/2021,64.67
5000407769,30/07/2021,177.18
5000407769,06/06/2021,154.35
5000407769,08/07/2021,128.28
5000407769,26/07/2021,202.68
5000407769,12/06/2021,114.32
5000407769,21/06/2021,208.99
5000407769,18/07/2021,94.51
5000407769,18/06/2021,183.8
5000407769,24/07/2021,126.77
5000406181,28/06/2021,171.95
5000406181,27/07/2021,124.74
5000406181,16/07/2021,63.97
5000406181,15/07/2021,150.46
5000406181,22/06/2021,172.94
5000406181,23/06/2021,70.49
5000406181,23/06/2021,179.48
5000406181,15/06/2021,109.57
5000406181,19/06/2021,65.9
5000406181,07/07/2021,42.62
5000406181,13/07/2021,69.7
5000406181,23/07/2021,166.74
5000406181,26/06/2021,95.15
5000406181,29/06/2021,104.01
5000406181,06/06/2021,230.14
5000406181,01/06/2021,103.44
5000406181,13/06/2021,64.62
5000404669,27/07/2021,196.5
5000404669,05/06/2021,56.5
5000404669,08/06/2021,139.24
5000404669,06/06/2021,101.18
5000404669,30/06/2021,79.63
5000404669,27/06/2021,71.34
5000404669,13/06/2021,74.28
5000404669,28/07/2021,205.23
5000404669,25/06/2021,73.85
5000404669,24/07/2021,130.27
5000404669,19/07/2021,134.67
5000404669,27/06/2021,30.59
5000404669,13/06/2021,123.57
5000404669,12/06/2021,33.01
5000404669,16/06/2021,27.06
5000404669,14/07/2021,167.62
5000404669,09/06/2021,39.33
5000404669,02/06/2021,165.1
5000404669,12/06/2021,48.87
5000404669,24/07/2021,83.99
5000404167,01/07/2021,120.04
5000404167,12/07/2021,59.13
5000404167,17/06/2021,121.03
5000404167,24/07/2021,151.71
5000404167,17/06/2021,48.31
5000404167,05/06/2021,55.2
5000404167,15/06/2021,29.6
5000404167,24/06/2021,184.04
5000404167,18/07/2021,72.12
5000404167,04/07/2021,68.76
5000404167,17/06/2021,6.42
5000404167,19/06/2021,89.3
5000404167,11/06/2021,87.21
5000404167,01/06/2021,52.02
5000404167,18/06/2021,52.2
5000404167,05/06/2021,50.13
5000398807,09/06/2021,92.17
5000398807,31/07/2021,118.29
5000398807,04/06/2021,211.76
5000398807,17/06/2021,186.15
5000398807,20/06/2021,132.71
5000398807,05/07/2021,242.9
5000398807,24/06/2021,109.62
5000398807,03/07/2021,49.01
5000398807,23/06/2021,153.69
5000398807,14/06/2021,87.21
5000398807,25/07/2021,51.16
5000398807,31/07/2021,203.96
5000398807,16/06/2021,202.13
5000398807,15/07/2021,135.3
5000398807,07/06/2021,85.9
5000398807,12/06/2021,192.68
5000398807,18/06/2021,189.57
5000398807,13/06/2021,175.53
5000397536,07/06/2021,220.74
5000397536,25/06/2021,136.69
5000397536,25/07/2021,218.64
5000397536,15/06/2021,143.52
5000397536,05/07/2021,95
5000397536,25/07/2021,86.19
5000397536,23/07/2021,187.41
5000397536,07/06/2021,101.16
5000397536,06/07/2021,32.05
5000397536,19/07/2021,70.15
5000397536,31/07/2021,67.98
5000397536,25/06/2021,89.85
5000397536,27/07/2021,183.25
5000397536,27/07/2021,100.43
5000397536,05/06/2021,100.54
5000397536,09/06/2021,148.42
5000397536,26/06/2021,38.15
5000397327,02/06/2021,190.22
5000397327,08/07/2021,84.75
5000397327,02/06/2021,71.3
5000397327,09/06/2021,106.67
5000397327,09/06/2021,93.92
5000397327,01/07/2021,116.45
5000397327,02/07/2021,192.76
5000397327,02/06/2021,238.68
5000397327,13/07/2021,54.7
5000397327,23/07/2021,134.32
5000397327,22/07/2021,203.94
5000397327,22/07/2021,210.52
5000397327,01/06/2021,251.04
5000395176,06/07/2021,126.12
5000395176,01/06/2021,212.16
5000395176,23/07/2021,26.56
5000395176,24/06/2021,196.59
5000395176,21/07/2021,145.12
5000395176,06/07/2021,123.69
5000395176,05/06/2021,169.63
5000395176,19/06/2021,63.05
5000395176,08/07/2021,46.05
5000395176,05/07/2021,63.21
5000395176,25/07/2021,130.34
5000395176,12/06/2021,164.18
5000395176,03/06/2021,47.87
5000395176,15/07/2021,97.41
5000395176,01/06/2021,83.18
5000395176,10/07/2021,37.19
5000395176,08/07/2021,72.81
5000395176,15/06/2021,42.2
5000395176,20/06/2021,32.93
5000395176,29/06/2021,44.95
5000390832,24/07/2021,78.48
5000390832,04/07/2021,169.36
5000390832,12/06/2021,113.15
5000390832,04/07/2021,162.08
5000390832,12/07/2021,63.18
5000390832,10/07/2021,113.98
5000390832,10/06/2021,172.69
5000390832,31/07/2021,147.38
5000390832,18/06/2021,84.11
5000390832,28/07/2021,47.65
5000390832,31/07/2021,187.26
5000390832,19/06/2021,84.5
5000390832,21/07/2021,82.33
5000390832,13/06/2021,194.89
5000390832,25/07/2021,98.89
5000390832,14/07/2021,173.19
5000390832,27/07/2021,121.51
5000390832,23/06/2021,131.03
5000390832,23/07/2021,192.93
5000390832,11/06/2021,35.59
5000390832,06/06/2021,78.76
5000390832,15/07/2021,85.33
5000390832,24/06/2021,15.21
5000389318,24/07/2021,169.45
5000389318,28/07/2021,17.65
5000389318,16/07/2021,140.7
5000389318,17/06/2021,175.66
5000389318,22/07/2021,43.54
5000389318,04/06/2021,191.96
5000389318,29/07/2021,110.45
5000389318,07/06/2021,45.12
5000389318,09/07/2021,167.27
5000389318,06/07/2021,117.73
5000389318,27/06/2021,88.96
5000389318,20/07/2021,5
5000389318,03/07/2021,54.98
5000389318,04/07/2021,78.71
5000389318,29/07/2021,24.64
5000389318,02/06/2021,92.63
5000389318,28/06/2021,160.07
5000389318,10/07/2021,71.19
5000389318,06/06/2021,186.21
5000389318,15/06/2021,93.26
5000389318,03/06/2021,23.86
5000389318,03/06/2021,83.66
5000388488,05/07/2021,106.98
5000388488,01/07/2021,144.25
5000388488,30/07/2021,99.75
5000388488,02/06/2021,141.79
5000388488,09/06/2021,99.62
5000388488,01/07/2021,41.52
5000388488,10/06/2021,76.84
5000388488,02/06/2021,75.08
5000388488,21/07/2021,32.71
5000388488,02/06/2021,162.93
5000388488,12/07/2021,128.09
5000388488,06/07/2021,108.19
5000388488,19/07/2021,228.85
5000388488,29/07/2021,83.23
5000388488,02/07/2021,114.15
5000388488,22/07/2021,152.74
5000388488,10/07/2021,68.42
5000388488,23/06/2021,141.77
5000388488,31/07/2021,190.86
5000388488,26/06/2021,66.24
5000388488,23/06/2021,192.1
5000386913,02/07/2021,51.18
5000386913,27/06/2021,46.46
5000386913,02/07/2021,48.5
5000386913,30/07/2021,73.53
5000386913,12/06/2021,156.11
5000386913,12/06/2021,74.18
5000386913,06/06/2021,129.21
5000386913,01/07/2021,144.94
5000386913,17/06/2021,5
5000386913,10/06/2021,141.97
5000386913,18/06/2021,5
5000386913,15/06/2021,115.9
5000386913,05/07/2021,77.59
5000386913,05/06/2021,168.78
5000386913,07/07/2021,22.49
5000383581,26/06/2021,6.29
5000383581,13/06/2021,9.64
5000383581,21/06/2021,5
5000383581,09/06/2021,47.79
5000383581,31/07/2021,93.73
5000383581,12/06/2021,140.15
5000383581,21/07/2021,1.45
5000383581,19/07/2021,51.92
5000383581,20/06/2021,5
5000383581,18/07/2021,161.53
5000383581,13/06/2021,92.97
5000383581,27/07/2021,96.84
5000383581,27/07/2021,11.96
5000383581,19/07/2021,5
5000383581,20/07/2021,5
5000381257,17/06/2021,45.67
5000381257,26/06/2021,5
5000381257,03/07/2021,152.77
5000381257,12/07/2021,113.95
5000381257,20/07/2021,141.79
5000381257,02/06/2021,85.91
5000381257,07/07/2021,109.05
5000381257,04/07/2021,156.98
5000381257,02/07/2021,74.2
5000381257,26/07/2021,5
5000381257,22/07/2021,5.04
5000381257,15/06/2021,74.65
5000381257,29/07/2021,4.03
5000381257,04/07/2021,55.33
5000381257,23/06/2021,92.86
5000381257,28/06/2021,5
5000381257,13/06/2021,97.05
5000380022,04/07/2021,48.41
5000380022,07/06/2021,131.42
5000380022,15/06/2021,57.04
5000380022,17/06/2021,123.08
5000380022,08/06/2021,193.79
5000380022,20/07/2021,16.02
5000380022,25/07/2021,26.42
5000380022,28/06/2021,128.38
5000380022,20/07/2021,62.39
5000380022,20/07/2021,200.18
5000380022,04/06/2021,118.28
5000380022,08/07/2021,165.45
5000380022,20/07/2021,73.92
5000380022,04/07/2021,64.61
5000380022,04/06/2021,73.32
5000380022,19/07/2021,17.12
5000380022,30/07/2021,107.2
5000380022,23/07/2021,142.18
5000380022,20/06/2021,136.99
5000380022,11/07/2021,119.98
5000380022,11/07/2021,135.75
5000380022,28/06/2021,90.25
5000380022,17/07/2021,151.46
5000380022,03/07/2021,92.36
5000380022,10/07/2021,137.79
5000378367,26/07/2021,79.74
5000378367,08/07/2021,63.94
5000378367,04/07/2021,52.76
5000378367,09/06/2021,54.42
5000378367,21/06/2021,186.34
5000378367,01/06/2021,80.66
5000378367,15/06/2021,120.85
5000378367,19/06/2021,130.59
5000378367,15/06/2021,14.58
5000378367,23/07/2021,211.22
5000378367,24/06/2021,174.87
5000378367,13/07/2021,191.83
5000378367,16/06/2021,94.87
5000378367,28/07/2021,208.2
5000378367,15/07/2021,208.36
5000378367,29/07/2021,209.26
5000378367,13/06/2021,155.78
5000378367,04/07/2021,68.92
5000378367,03/06/2021,195.95
5000378367,16/07/2021,195.09
5000378367,29/06/2021,52.92
5000378367,06/06/2021,141.93
5000378367,06/07/2021,111.33
5000377493,07/06/2021,111.47
5000377493,07/06/2021,12.67
5000377493,14/07/2021,139.15
5000377493,27/07/2021,165.96
5000377493,08/06/2021,1
5000377493,16/07/2021,146.22
5000377493,21/07/2021,89.65
5000377493,11/07/2021,176.78
5000377493,06/07/2021,35
5000377493,02/07/2021,181.8
5000377493,21/06/2021,124.14
5000377493,01/06/2021,69.01
5000377493,28/07/2021,141.45
5000377493,27/06/2021,139.31
5000377493,10/07/2021,182.77
5000377493,11/07/2021,191.23
5000377493,01/07/2021,99.51
5000377493,12/07/2021,169.64
5000377493,13/06/2021,6.01
5000377493,26/07/2021,170.91
5000377493,04/07/2021,64.92
5000377493,17/06/2021,93.77
5000377493,26/06/2021,87.09
5000377493,06/07/2021,152.19
5000377493,18/06/2021,190.41
5000377493,24/07/2021,172.95
5000376943,27/07/2021,148.4
5000376943,19/07/2021,80.54
5000376943,15/07/2021,118.1
5000376943,23/06/2021,188.17
5000376943,30/06/2021,80.29
5000376943,12/06/2021,144.99
5000376943,08/07/2021,181.89
5000376943,10/06/2021,62.61
5000376943,07/07/2021,45.37
5000376943,19/06/2021,49.39
5000376943,22/07/2021,33.42
5000376943,27/06/2021,94.13
5000376943,22/06/2021,130.83
5000376943,08/06/2021,212.03
5000376943,31/07/2021,223.24
5000376943,21/07/2021,110.22
5000376943,20/06/2021,103.87
5000376943,05/07/2021,224.64
5000376943,26/06/2021,148.65
5000374940,03/06/2021,119.51
5000374940,12/07/2021,82.23
5000374940,07/07/2021,186.37
5000374940,21/07/2021,47.38
5000374940,08/06/2021,203.44
5000374940,30/06/2021,87.86
5000374940,27/06/2021,33.66
5000374940,04/06/2021,169.09
5000374940,17/07/2021,146.29
5000374940,01/06/2021,109.11
5000374940,29/06/2021,44.85
5000374940,06/07/2021,150.14
5000374940,19/07/2021,168
5000374940,06/07/2021,166.33
5000374940,14/07/2021,88.83
